date,time,cash_value,stock_value,options_value
2025-10-12,15:00:00,6083.53,9768.74,2159.78
2025-10-12,16:00:00,6084.35,9750.81,2176.88
2025-10-12,17:00:00,6087.71,9784.57,2139.37
2025-10-12,18:00:00,6094.29,9780.88,2135.59
2025-10-12,19:00:00,6110.67,9763.14,2138.86
2025-10-12,20:00:00,6119.07,9787.39,2108.14
2025-10-12,21:00:00,6124.52,9769.76,2119.25
2025-10-12,22:00:00,6138.03,9768.65,2104.88
2025-10-12,23:00:00,6152.89,9735.22,2125.97
2025-10-13,00:00:00,6144.31,9756.41,2115.9
2025-10-13,01:00:00,6155.42,9766.62,2093.77
2025-10-13,02:00:00,6149.45,9770.61,2093.95
2025-10-13,03:00:00,6141.59,9773.69,2097.91
2025-10-13,04:00:00,6141.27,9801.39,2070.09
2025-10-13,05:00:00,6159.33,9796.81,2057.22
2025-10-13,06:00:00,6162.6,9818.75,2034.09
2025-10-13,07:00:00,6151.47,9800.97,2065.94
2025-10-13,08:00:00,6166.2,9827.15,2023.17
2025-10-13,09:00:00,6174.79,9794.73,2046.71
2025-10-13,10:00:00,6170.94,9818.93,2024.78
2025-10-13,11:00:00,6173.21,9819.78,2024.64
2025-10-13,12:00:00,6156.09,9831.33,2027.23
2025-10-13,13:00:00,6164.13,9855.91,1997.46
2025-10-13,14:00:00,6150.06,9864.66,2005.63
2025-10-13,15:00:00,6167.26,9858.94,1994.01
2025-10-13,16:00:00,6165.93,9854.7,2001.79
2025-10-13,17:00:00,6156.73,9823.37,2044.96
2025-10-13,18:00:00,6144.66,9829.62,2052.98
2025-10-13,19:00:00,6150.67,9825.18,2051.97
2025-10-13,20:00:00,6164.71,9843.15,2018.44
2025-10-13,21:00:00,6169.7,9806.85,2047.55
2025-10-13,22:00:00,6181.44,9794.2,2047.2
2025-10-13,23:00:00,6197.28,9828.9,1994.77
2025-10-14,00:00:00,6195.64,9847.58,1978.15
2025-10-14,01:00:00,6190.53,9838.59,1990.72
2025-10-14,02:00:00,6186.98,9807.99,2027.93
2025-10-14,03:00:00,6201.95,9830.04,1994.4
2025-10-14,04:00:00,6212.6,9857.54,1958.49
2025-10-14,05:00:00,6219.4,9828.51,1979.88
2025-10-14,06:00:00,6230.58,9849.72,1945.96
2025-10-14,07:00:00,6214.18,9821.64,1993.53
2025-10-14,08:00:00,6201.49,9788.9,2037.3
2025-10-14,09:00:00,6185.15,9823.67,2017.48
2025-10-14,10:00:00,6182.61,9852.38,1993.01
2025-10-14,11:00:00,6184.95,9829.95,2012.74
2025-10-14,12:00:00,6169.38,9808.09,2048.0
2025-10-14,13:00:00,6186.4,9805.52,2036.82
2025-10-14,14:00:00,6171.57,9770.86,2084.65
2025-10-14,15:00:00,6167.9,9739.29,2121.08
2025-10-14,16:00:00,6185.11,9727.88,2117.2
2025-10-14,17:00:00,6168.13,9716.82,2144.79
2025-10-14,18:00:00,6163.73,9713.18,2152.45
2025-10-14,19:00:00,6151.8,9747.39,2131.36
2025-10-14,20:00:00,6152.47,9734.71,2144.96
2025-10-14,21:00:00,6145.19,9742.38,2147.02
2025-10-14,22:00:00,6137.78,9761.9,2132.71
2025-10-14,23:00:00,6128.54,9781.95,2119.95
2025-10-15,00:00:00,6118.11,9791.17,2120.87
2025-10-15,01:00:00,6109.32,9795.13,2124.86
2025-10-15,02:00:00,6095.16,9762.98,2174.86
2025-10-15,03:00:00,6106.22,9755.92,2170.47
2025-10-15,04:00:00,6104.88,9738.07,2192.44
2025-10-15,05:00:00,6100.2,9709.05,2229.71
2025-10-15,06:00:00,6086.2,9729.53,2223.28
2025-10-15,07:00:00,6068.99,9728.14,2238.78
2025-10-15,08:00:00,6062.99,9759.35,2216.52
2025-10-15,09:00:00,6075.98,9791.5,2173.51
2025-10-15,10:00:00,6071.34,9818.18,2152.03
2025-10-15,11:00:00,6054.51,9785.6,2203.12
2025-10-15,12:00:00,6061.12,9802.51,2182.7
2025-10-15,13:00:00,6073.09,9776.56,2198.73
2025-10-15,14:00:00,6091.07,9801.87,2158.08
2025-10-15,15:00:00,6084.34,9801.64,2161.91
2025-10-15,16:00:00,6069.94,9790.21,2190.9
2025-10-15,17:00:00,6063.08,9764.59,2226.33
2025-10-15,18:00:00,6064.97,9756.84,2231.61
2025-10-15,19:00:00,6072.88,9726.82,2251.59
2025-10-15,20:00:00,6066.43,9696.05,2285.35
2025-10-15,21:00:00,6071.29,9724.32,2250.04
2025-10-15,22:00:00,6065.68,9702.93,2280.47
2025-10-15,23:00:00,6071.58,9683.37,2297.5
2025-10-16,00:00:00,6079.2,9700.89,2271.43
2025-10-16,01:00:00,6076.9,9733.88,2240.2
2025-10-16,02:00:00,6076.38,9710.17,2268.4
2025-10-16,03:00:00,6062.24,9713.67,2277.38
2025-10-16,04:00:00,6060.45,9746.68,2248.9
2025-10-16,05:00:00,6059.73,9776.21,2224.39
2025-10-16,06:00:00,6044.75,9801.72,2212.47
2025-10-16,07:00:00,6028.81,9796.35,2235.24
2025-10-16,08:00:00,6016.51,9782.5,2264.84
2025-10-16,09:00:00,6033.42,9754.64,2273.85
2025-10-16,10:00:00,6050.26,9759.26,2253.05
2025-10-16,11:00:00,6035.1,9762.49,2262.36
2025-10-16,12:00:00,6049.19,9773.67,2237.51
2025-10-16,13:00:00,6045.09,9747.19,2270.67
2025-10-16,14:00:00,6037.34,9752.08,2271.08
2025-10-16,15:00:00,6049.61,9737.04,2277.05
2025-10-16,16:00:00,6046.81,9714.2,2301.02
2025-10-16,17:00:00,6044.33,9716.94,2303.65
2025-10-16,18:00:00,6045.47,9688.9,2333.86
2025-10-16,19:00:00,6050.64,9656.59,2363.54
2025-10-16,20:00:00,6038.27,9690.5,2345.87
2025-10-16,21:00:00,6034.58,9724.51,2314.37
2025-10-16,22:00:00,6024.37,9722.35,2329.81
2025-10-16,23:00:00,6036.64,9739.58,2304.45
2025-10-17,00:00:00,6052.67,9743.66,2285.37
2025-10-17,01:00:00,6062.59,9739.16,2279.15
2025-10-17,02:00:00,6063.81,9768.49,2249.98
2025-10-17,03:00:00,6047.32,9762.76,2271.34
2025-10-17,04:00:00,6062.78,9760.16,2255.78
2025-10-17,05:00:00,6065.95,9793.22,2221.24
2025-10-17,06:00:00,6058.45,9804.01,2219.21
2025-10-17,07:00:00,6075.69,9829.59,2175.23
2025-10-17,08:00:00,6087.0,9855.36,2142.35
2025-10-17,09:00:00,6078.54,9856.98,2150.26
2025-10-17,10:00:00,6094.81,9874.45,2119.28
2025-10-17,11:00:00,6097.19,9872.02,2118.59
2025-10-17,12:00:00,6081.62,9853.52,2152.79
2025-10-17,13:00:00,6070.35,9878.77,2137.19
2025-10-17,14:00:00,6085.61,9853.82,2150.37
2025-10-17,15:00:00,6087.93,9866.66,2135.92
2025-10-17,16:00:00,6090.45,9847.48,2156.77
2025-10-17,17:00:00,6087.68,9820.22,2189.8
2025-10-17,18:00:00,6087.4,9829.24,2182.57
2025-10-17,19:00:00,6086.36,9850.59,2165.4
2025-10-17,20:00:00,6088.54,9882.93,2132.92
2025-10-17,21:00:00,6072.32,9865.18,2165.19
2025-10-17,22:00:00,6080.8,9892.94,2128.94
2025-10-17,23:00:00,6090.84,9875.8,2139.6
2025-10-18,00:00:00,6104.14,9866.9,2137.29
2025-10-18,01:00:00,6104.58,9861.17,2142.9
2025-10-18,02:00:00,6099.5,9887.23,2125.65
2025-10-18,03:00:00,6090.0,9908.89,2114.37
2025-10-18,04:00:00,6081.71,9931.63,2099.66
2025-10-18,05:00:00,6093.03,9940.25,2078.12
2025-10-18,06:00:00,6087.56,9904.86,2117.37
2025-10-18,07:00:00,6104.73,9884.08,2123.69
2025-10-18,08:00:00,6120.35,9856.7,2139.4
2025-10-18,09:00:00,6125.69,9852.19,2137.09
2025-10-18,10:00:00,6127.28,9881.98,2102.59
2025-10-18,11:00:00,6117.84,9877.94,2118.76
2025-10-18,12:00:00,6126.9,9891.85,2098.05
2025-10-18,13:00:00,6142.24,9916.02,2059.3
2025-10-18,14:00:00,6150.56,9904.45,2060.93
2025-10-18,15:00:00,6147.58,9924.13,2045.17
2025-10-18,16:00:00,6144.37,9896.26,2076.19
2025-10-18,17:00:00,6158.86,9926.58,2032.04
2025-10-18,18:00:00,6163.5,9908.77,2042.48
2025-10-18,19:00:00,6151.23,9919.14,2048.03
2025-10-18,20:00:00,6146.4,9885.46,2087.25
2025-10-18,21:00:00,6145.84,9890.83,2085.44
2025-10-18,22:00:00,6132.26,9899.88,2092.81
2025-10-18,23:00:00,6131.39,9885.99,2105.42
2025-10-19,00:00:00,6148.22,9882.69,2095.18
2025-10-19,01:00:00,6137.3,9903.52,2084.58
2025-10-19,02:00:00,6151.83,9877.67,2096.79
2025-10-19,03:00:00,6136.87,9866.3,2126.0
2025-10-19,04:00:00,6143.7,9900.64,2085.49
2025-10-19,05:00:00,6152.35,9904.31,2077.24
2025-10-19,06:00:00,6147.82,9905.8,2083.43
2025-10-19,07:00:00,6136.49,9917.21,2081.15
2025-10-19,08:00:00,6142.05,9887.86,2107.2
2025-10-19,09:00:00,6143.06,9897.53,2097.66
2025-10-19,10:00:00,6136.93,9932.72,2069.02
2025-10-19,11:00:00,6153.83,9955.69,2027.31
2025-10-19,12:00:00,6149.34,9930.51,2060.42
2025-10-19,13:00:00,6158.24,9914.59,2067.69
2025-10-19,14:00:00,6155.12,9907.71,2076.91
2025-10-19,15:00:00,6138.0,9931.81,2070.42
2025-10-19,16:00:00,6147.22,9927.52,2068.8
2025-10-19,17:00:00,6159.12,9916.98,2066.39
2025-10-19,18:00:00,6175.74,9924.44,2039.86
2025-10-19,19:00:00,6159.26,9904.06,2076.87
2025-10-19,20:00:00,6171.56,9885.96,2084.39
2025-10-19,21:00:00,6179.15,9882.51,2083.52
2025-10-19,22:00:00,6189.52,9902.59,2050.24
2025-10-19,23:00:00,6189.25,9920.54,2036.61
2025-10-20,00:00:00,6186.99,9947.91,2009.7
2025-10-20,01:00:00,6197.42,9968.98,1975.75
2025-10-20,02:00:00,6203.82,9970.53,1967.85
2025-10-20,03:00:00,6202.24,10006.49,1933.55
2025-10-20,04:00:00,6212.5,9973.59,1956.0
2025-10-20,05:00:00,6196.12,9940.31,2005.34
2025-10-20,06:00:00,6204.35,9956.91,1979.39
2025-10-20,07:00:00,6212.61,9944.66,1984.31
2025-10-20,08:00:00,6206.97,9914.15,2022.66
2025-10-20,09:00:00,6192.75,9924.37,2029.91
2025-10-20,10:00:00,6205.52,9953.72,1989.42
2025-10-20,11:00:00,6188.4,9949.09,2012.65
2025-10-20,12:00:00,6170.45,9940.32,2039.78
2025-10-20,13:00:00,6180.46,9945.37,2025.4
2025-10-20,14:00:00,6198.54,9969.98,1984.13
2025-10-20,15:00:00,6191.75,9955.21,2008.31
2025-10-20,16:00:00,6197.85,9949.77,2010.69
2025-10-20,17:00:00,6197.19,9955.84,2009.53
2025-10-20,18:00:00,6202.75,9983.99,1977.76
2025-10-20,19:00:00,6205.99,9954.58,2005.75
2025-10-20,20:00:00,6193.78,9937.95,2032.32
2025-10-20,21:00:00,6204.98,9921.16,2041.72
2025-10-20,22:00:00,6209.56,9902.76,2057.76
2025-10-20,23:00:00,6197.93,9892.9,2079.61
2025-10-21,00:00:00,6191.37,9906.98,2072.98
2025-10-21,01:00:00,6207.89,9870.49,2091.02
2025-10-21,02:00:00,6207.49,9857.13,2107.66
2025-10-21,03:00:00,6217.23,9850.34,2103.6
2025-10-21,04:00:00,6210.62,9879.76,2081.15
2025-10-21,05:00:00,6206.32,9898.11,2066.5
2025-10-21,06:00:00,6212.35,9916.2,2044.36
2025-10-21,07:00:00,6221.02,9928.5,2025.42
2025-10-21,08:00:00,6220.02,9943.03,2015.41
2025-10-21,09:00:00,6214.44,9959.72,2005.28
2025-10-21,10:00:00,6200.46,9941.25,2034.81
2025-10-21,11:00:00,6206.87,9963.25,2005.76
2025-10-21,12:00:00,6207.87,9952.54,2014.04
2025-10-21,13:00:00,6211.57,9957.32,2008.32
2025-10-21,14:00:00,6199.65,9958.44,2022.09
2025-10-21,15:00:00,6205.56,9968.9,2002.28
2025-10-21,16:00:00,6216.3,9985.02,1976.88
2025-10-21,17:00:00,6204.62,9985.44,1985.18
2025-10-21,18:00:00,6206.92,9958.58,2011.62
2025-10-21,19:00:00,6189.98,9936.57,2047.71
2025-10-21,20:00:00,6181.9,9953.9,2035.65
2025-10-21,21:00:00,6164.7,9972.13,2033.03
2025-10-21,22:00:00,6175.65,9986.9,2009.72
2025-10-21,23:00:00,6161.69,9959.81,2048.97
2025-10-22,00:00:00,6163.45,9942.83,2066.25
2025-10-22,01:00:00,6173.78,9955.31,2042.47
2025-10-22,02:00:00,6165.77,9989.21,2019.09
2025-10-22,03:00:00,6173.2,9984.36,2019.52
2025-10-22,04:00:00,6173.34,9965.71,2041.01
2025-10-22,05:00:00,6167.67,9980.1,2033.1
2025-10-22,06:00:00,6151.78,9982.99,2043.51
2025-10-22,07:00:00,6161.83,9962.15,2051.68
2025-10-22,08:00:00,6173.44,9993.11,2012.85
2025-10-22,09:00:00,6156.91,9967.7,2052.99
2025-10-22,10:00:00,6145.9,9963.76,2065.34
2025-10-22,11:00:00,6164.86,9942.78,2070.23
2025-10-22,12:00:00,6164.23,9977.84,2038.53
2025-10-22,13:00:00,6176.25,9972.77,2034.51
2025-10-22,14:00:00,6164.73,9960.29,2062.16
2025-10-22,15:00:00,6175.32,9931.92,2083.73
2025-10-22,16:00:00,6182.97,9917.98,2088.3
2025-10-22,17:00:00,6174.95,9955.29,2061.71
2025-10-22,18:00:00,6183.9,9952.31,2058.28
2025-10-22,19:00:00,6194.55,9975.45,2026.28
2025-10-22,20:00:00,6203.75,9948.22,2048.01
2025-10-22,21:00:00,6207.41,9974.82,2021.07
2025-10-22,22:00:00,6203.83,9955.61,2046.48
2025-10-22,23:00:00,6211.78,9947.35,2043.87
2025-10-23,00:00:00,6206.01,9948.77,2048.34
2025-10-23,01:00:00,6201.01,9936.97,2062.43
2025-10-23,02:00:00,6206.1,9967.62,2024.05
2025-10-23,03:00:00,6196.66,9983.54,2017.66
2025-10-23,04:00:00,6189.51,9979.46,2028.3
2025-10-23,05:00:00,6171.4,10001.24,2021.76
2025-10-23,06:00:00,6180.2,9970.71,2043.57
2025-10-23,07:00:00,6189.58,9966.36,2042.56
2025-10-23,08:00:00,6205.37,9939.88,2056.85
2025-10-23,09:00:00,6196.51,9915.1,2089.62
2025-10-23,10:00:00,6199.78,9895.82,2105.11
2025-10-23,11:00:00,6197.12,9895.76,2110.1
2025-10-23,12:00:00,6185.1,9905.65,2112.31
2025-10-23,13:00:00,6193.38,9922.3,2088.06
2025-10-23,14:00:00,6186.41,9895.0,2125.28
2025-10-23,15:00:00,6201.8,9907.15,2101.47
2025-10-23,16:00:00,6218.44,9935.04,2057.31
2025-10-23,17:00:00,6203.88,9911.45,2096.13
2025-10-23,18:00:00,6187.93,9902.46,2122.05
2025-10-23,19:00:00,6185.88,9882.88,2146.35
2025-10-23,20:00:00,6205.29,9904.75,2108.99
2025-10-23,21:00:00,6192.42,9919.16,2109.3
2025-10-23,22:00:00,6194.73,9910.51,2112.9
2025-10-23,23:00:00,6206.42,9932.69,2077.63
2025-10-24,00:00:00,6220.26,9947.39,2051.72
2025-10-24,01:00:00,6232.65,9956.54,2030.43
2025-10-24,02:00:00,6232.35,9968.34,2016.96
2025-10-24,03:00:00,6247.88,9997.77,1973.51
2025-10-24,04:00:00,6257.38,10011.13,1951.36
2025-10-24,05:00:00,6274.39,9991.22,1952.16
2025-10-24,06:00:00,6273.16,9979.15,1966.0
2025-10-24,07:00:00,6282.37,9968.98,1967.18
2025-10-24,08:00:00,6266.89,9942.14,2013.23
2025-10-24,09:00:00,6272.29,9947.76,2001.24
2025-10-24,10:00:00,6287.08,9934.16,2003.37
2025-10-24,11:00:00,6282.11,9960.72,1985.25
2025-10-24,12:00:00,6298.49,9979.11,1951.81
2025-10-24,13:00:00,6297.37,9969.72,1961.26
2025-10-24,14:00:00,6311.13,9998.55,1921.82
2025-10-24,15:00:00,6321.3,9967.0,1941.72
2025-10-24,16:00:00,6318.67,9955.13,1957.91
2025-10-24,17:00:00,6321.19,9989.16,1919.4
2025-10-24,18:00:00,6314.71,9957.76,1961.18
2025-10-24,19:00:00,6312.32,9935.63,1985.26
2025-10-24,20:00:00,6319.91,9925.3,1991.15
2025-10-24,21:00:00,6304.29,9897.91,2037.26
2025-10-24,22:00:00,6313.05,9863.34,2062.22
2025-10-24,23:00:00,6306.86,9877.02,2052.42
2025-10-25,00:00:00,6297.51,9862.87,2074.02
2025-10-25,01:00:00,6296.19,9892.72,2046.28
2025-10-25,02:00:00,6288.02,9895.8,2054.4
2025-10-25,03:00:00,6296.02,9917.86,2027.15
2025-10-25,04:00:00,6313.3,9954.11,1975.0
2025-10-25,05:00:00,6329.64,9930.01,1984.52
2025-10-25,06:00:00,6325.24,9903.87,2017.36
2025-10-25,07:00:00,6339.29,9917.17,1988.43
2025-10-25,08:00:00,6347.98,9913.64,1986.31
2025-10-25,09:00:00,6342.45,9938.59,1964.58
2025-10-25,10:00:00,6354.97,9943.72,1944.63
2025-10-25,11:00:00,6338.95,9965.7,1940.18
2025-10-25,12:00:00,6353.39,9965.64,1923.81
2025-10-25,13:00:00,6348.49,9990.36,1908.66
2025-10-25,14:00:00,6358.99,9979.01,1910.1
2025-10-25,15:00:00,6363.93,9978.19,1910.52
2025-10-25,16:00:00,6374.5,9951.99,1930.64
2025-10-25,17:00:00,6385.13,9983.07,1891.41
2025-10-25,18:00:00,6391.26,10020.11,1849.39
2025-10-25,19:00:00,6375.71,10023.43,1861.69
2025-10-25,20:00:00,6359.0,9999.75,1905.66
2025-10-25,21:00:00,6374.39,10022.02,1867.59
2025-10-25,22:00:00,6383.39,10056.76,1824.89
2025-10-25,23:00:00,6392.56,10058.11,1813.79
2025-10-26,00:00:00,6392.41,10077.4,1794.22
2025-10-26,01:00:00,6392.13,10110.23,1760.88
2025-10-26,02:00:00,6392.68,10075.59,1796.53
2025-10-26,03:00:00,6375.76,10057.34,1832.84
2025-10-26,04:00:00,6364.3,10094.15,1809.49
2025-10-26,05:00:00,6359.78,10116.05,1792.46
2025-10-26,06:00:00,6351.54,10094.82,1821.14
2025-10-26,07:00:00,6338.43,10119.61,1812.45
2025-10-26,08:00:00,6332.34,10103.07,1835.56
2025-10-26,09:00:00,6344.39,10134.7,1795.23
2025-10-26,10:00:00,6330.12,10156.68,1785.95
2025-10-26,11:00:00,6337.62,10163.4,1769.73
2025-10-26,12:00:00,6352.42,10148.18,1768.18
2025-10-26,13:00:00,6335.84,10128.95,1807.29
2025-10-26,14:00:00,6320.32,10163.92,1789.57
2025-10-26,15:00:00,6326.86,10186.22,1759.44
2025-10-26,16:00:00,6332.73,10174.65,1763.46
2025-10-26,17:00:00,6322.5,10156.07,1792.96
2025-10-26,18:00:00,6326.95,10152.23,1795.89
2025-10-26,19:00:00,6334.21,10186.19,1756.15
2025-10-26,20:00:00,6353.17,10172.67,1754.33
2025-10-26,21:00:00,6338.16,10137.92,1802.31
2025-10-26,22:00:00,6342.47,10172.12,1763.83
2025-10-26,23:00:00,6357.5,10193.34,1727.42
2025-10-27,00:00:00,6365.02,10168.41,1747.9
2025-10-27,01:00:00,6348.81,10137.87,1793.14
2025-10-27,02:00:00,6345.22,10173.72,1763.31
2025-10-27,03:00:00,6359.98,10156.88,1765.97
2025-10-27,04:00:00,6347.28,10124.25,1811.5
2025-10-27,05:00:00,6362.05,10130.19,1787.85
2025-10-27,06:00:00,6367.55,10147.68,1761.69
2025-10-27,07:00:00,6356.6,10163.79,1759.93
2025-10-27,08:00:00,6365.26,10178.75,1734.37
2025-10-27,09:00:00,6349.8,10186.02,1744.65
2025-10-27,10:00:00,6349.65,10155.64,1774.73
2025-10-27,11:00:00,6361.31,10173.16,1748.21
2025-10-27,12:00:00,6349.51,10165.33,1770.93
2025-10-27,13:00:00,6333.04,10146.21,1807.4
2025-10-27,14:00:00,6328.59,10168.5,1788.32
2025-10-27,15:00:00,6337.47,10149.6,1795.81
2025-10-27,16:00:00,6339.64,10161.96,1781.07
2025-10-27,17:00:00,6348.08,10179.24,1754.46
2025-10-27,18:00:00,6363.61,10193.43,1723.58
2025-10-27,19:00:00,6349.73,10191.19,1738.41
2025-10-27,20:00:00,6349.94,10212.3,1715.49
2025-10-27,21:00:00,6344.69,10183.21,1748.35
2025-10-27,22:00:00,6335.78,10154.94,1785.01
2025-10-27,23:00:00,6346.44,10136.7,1790.28
2025-10-28,00:00:00,6349.31,10144.66,1777.1
2025-10-28,01:00:00,6359.36,10180.38,1733.08
2025-10-28,02:00:00,6370.88,10151.21,1748.59
2025-10-28,03:00:00,6378.58,10177.46,1713.69
2025-10-28,04:00:00,6374.05,10153.31,1743.67
2025-10-28,05:00:00,6382.62,10159.75,1731.99
2025-10-28,06:00:00,6388.78,10192.0,1693.92
2025-10-28,07:00:00,6372.6,10183.25,1719.2
2025-10-28,08:00:00,6377.05,10148.88,1749.07
2025-10-28,09:00:00,6385.87,10123.86,1769.06
2025-10-28,10:00:00,6382.81,10108.44,1789.81
2025-10-28,11:00:00,6369.27,10142.62,1772.87
2025-10-28,12:00:00,6386.9,10132.82,1769.01
2025-10-28,13:00:00,6377.25,10146.14,1762.74
2025-10-28,14:00:00,6377.67,10166.86,1738.58
2025-10-28,15:00:00,6372.87,10186.45,1723.06
2025-10-28,16:00:00,6358.41,10192.83,1729.74
2025-10-28,17:00:00,6353.38,10229.8,1699.0
2025-10-28,18:00:00,6362.76,10193.82,1724.36
2025-10-28,19:00:00,6351.2,10157.01,1771.79
2025-10-28,20:00:00,6335.17,10160.12,1788.86
2025-10-28,21:00:00,6329.54,10157.85,1797.79
2025-10-28,22:00:00,6324.54,10129.11,1829.65
2025-10-28,23:00:00,6321.67,10125.99,1836.94
2025-10-29,00:00:00,6337.5,10099.13,1852.02
2025-10-29,01:00:00,6328.26,10128.98,1834.28
2025-10-29,02:00:00,6340.48,10162.25,1790.47
2025-10-29,03:00:00,6326.41,10191.81,1776.55
2025-10-29,04:00:00,6337.88,10177.56,1778.76
2025-10-29,05:00:00,6353.47,10198.0,1743.32
2025-10-29,06:00:00,6348.68,10192.38,1753.97
2025-10-29,07:00:00,6353.28,10160.35,1785.69
2025-10-29,08:00:00,6335.16,10133.95,1829.72
2025-10-29,09:00:00,6343.43,10100.51,1852.9
2025-10-29,10:00:00,6347.43,10085.78,1867.33
2025-10-29,11:00:00,6341.5,10080.16,1882.01
2025-10-29,12:00:00,6346.76,10050.88,1908.81
2025-10-29,13:00:00,6334.75,10076.63,1894.03
2025-10-29,14:00:00,6343.68,10105.85,1860.03
2025-10-29,15:00:00,6340.99,10104.45,1863.18
2025-10-29,16:00:00,6324.77,10075.11,1906.28
2025-10-29,17:00:00,6321.0,10103.5,1881.56
2025-10-29,18:00:00,6327.99,10111.66,1866.32
2025-10-29,19:00:00,6343.29,10100.03,1863.2
2025-10-29,20:00:00,6325.59,10111.43,1870.5
2025-10-29,21:00:00,6339.57,10105.2,1860.76
2025-10-29,22:00:00,6332.16,10117.57,1853.36
2025-10-29,23:00:00,6348.87,10090.55,1867.84
2025-10-30,00:00:00,6332.79,10099.51,1874.95
2025-10-30,01:00:00,6334.24,10123.33,1853.02
2025-10-30,02:00:00,6343.16,10138.54,1826.69
2025-10-30,03:00:00,6360.36,10163.87,1784.55
2025-10-30,04:00:00,6375.45,10200.98,1735.89
2025-10-30,05:00:00,6374.11,10181.7,1753.94
2025-10-30,06:00:00,6371.3,10167.49,1771.04
2025-10-30,07:00:00,6357.06,10192.82,1761.98
2025-10-30,08:00:00,6372.88,10171.64,1769.57
2025-10-30,09:00:00,6376.12,10192.33,1744.13
2025-10-30,10:00:00,6369.13,10169.27,1778.09
2025-10-30,11:00:00,6373.61,10170.52,1774.03
2025-10-30,12:00:00,6356.86,10198.86,1765.83
2025-10-30,13:00:00,6370.43,10230.22,1723.0
2025-10-30,14:00:00,6377.8,10250.59,1692.57
2025-10-30,15:00:00,6368.8,10263.78,1688.28
2025-10-30,16:00:00,6354.21,10275.99,1691.3
2025-10-30,17:00:00,6356.26,10289.5,1679.47
2025-10-30,18:00:00,6363.95,10318.97,1639.34
2025-10-30,19:00:00,6380.41,10322.71,1618.11
2025-10-30,20:00:00,6371.42,10291.97,1659.27
2025-10-30,21:00:00,6359.97,10304.2,1657.09
2025-10-30,22:00:00,6374.05,10301.37,1646.01
2025-10-30,23:00:00,6366.04,10333.94,1620.42
2025-10-31,00:00:00,6364.05,10311.77,1643.83
2025-10-31,01:00:00,6356.7,10311.27,1654.7
2025-10-31,02:00:00,6371.72,10343.41,1610.93
2025-10-31,03:00:00,6384.18,10360.7,1585.07
2025-10-31,04:00:00,6388.64,10364.41,1577.95
2025-10-31,05:00:00,6400.95,10343.17,1590.42
2025-10-31,06:00:00,6392.9,10307.24,1632.25
2025-10-31,07:00:00,6388.02,10323.07,1624.75
2025-10-31,08:00:00,6384.97,10330.02,1620.66
2025-10-31,09:00:00,6371.78,10348.99,1618.48
2025-10-31,10:00:00,6374.63,10363.63,1604.62
2025-10-31,11:00:00,6360.06,10357.38,1622.34
2025-10-31,12:00:00,6353.46,10358.38,1628.32
2025-10-31,13:00:00,6362.3,10382.26,1597.05
2025-10-31,14:00:00,6366.73,10386.12,1592.35
2025-10-31,15:00:00,6358.75,10417.11,1571.72
2025-10-31,16:00:00,6368.53,10436.7,1539.63
2025-10-31,17:00:00,6351.7,10411.31,1580.96
2025-10-31,18:00:00,6336.04,10420.71,1588.96
2025-10-31,19:00:00,6346.88,10385.66,1610.48
2025-10-31,20:00:00,6354.38,10422.92,1569.31
2025-10-31,21:00:00,6340.98,10412.42,1596.45
2025-10-31,22:00:00,6335.54,10432.04,1583.25
2025-10-31,23:00:00,6332.92,10442.35,1578.02
2025-11-01,00:00:00,6327.84,10418.04,1610.72
2025-11-01,01:00:00,6309.8,10395.22,1651.03
2025-11-01,02:00:00,6299.37,10380.09,1679.13
2025-11-01,03:00:00,6299.23,10395.3,1663.35
2025-11-01,04:00:00,6281.6,10392.49,1685.34
2025-11-01,05:00:00,6277.93,10397.39,1687.64
2025-11-01,06:00:00,6263.24,10433.92,1666.57
2025-11-01,07:00:00,6263.37,10470.9,1631.99
2025-11-01,08:00:00,6266.57,10473.97,1625.57
2025-11-01,09:00:00,6254.15,10452.55,1659.91
2025-11-01,10:00:00,6257.4,10474.25,1633.54
2025-11-01,11:00:00,6247.57,10478.65,1641.29
2025-11-01,12:00:00,6247.0,10497.21,1623.32
2025-11-01,13:00:00,6254.37,10474.74,1641.41
2025-11-01,14:00:00,6242.36,10456.59,1671.47
2025-11-01,15:00:00,6230.93,10436.64,1705.09
2025-11-01,16:00:00,6215.22,10449.78,1707.2
2025-11-01,17:00:00,6226.23,10478.11,1666.43
2025-11-01,18:00:00,6214.07,10501.18,1652.99
2025-11-01,19:00:00,6204.19,10529.33,1633.31
2025-11-01,20:00:00,6190.59,10498.98,1680.26
2025-11-01,21:00:00,6193.64,10473.81,1706.16
2025-11-01,22:00:00,6206.22,10477.08,1687.59
2025-11-01,23:00:00,6211.46,10458.26,1702.3
2025-11-02,00:00:00,6226.93,10427.79,1715.26
2025-11-02,01:00:00,6218.37,10453.38,1695.33
2025-11-02,02:00:00,6230.63,10441.64,1696.37
2025-11-02,03:00:00,6230.79,10412.61,1726.04
2025-11-02,04:00:00,6228.07,10406.8,1732.93
2025-11-02,05:00:00,6219.31,10442.44,1705.6
2025-11-02,06:00:00,6205.26,10420.4,1738.71
2025-11-02,07:00:00,6217.81,10444.04,1700.96
2025-11-02,08:00:00,6230.28,10482.46,1653.38
2025-11-02,09:00:00,6242.09,10466.56,1657.77
